,College_Code,College_Name,Branch_Code,Branch_Name,Branch_pref,Branch_Status,GOPENS_19,GOPENH_19,GOPENO_19,GSCS_19,GSCH_19,GSCO_19,GSTS_19,GSTH_19,GVJS_19,GVJH_19,GVJO_19,GNT1S_19,GNT1H_19,GNT1O_19,GNT2S_19,GNT2H_19,GNT2O_19,GNT3S_19,GNT3H_19,GNT3O_19,GOBCS_19,GOBCH_19,GOBCO_19,LOPENS_19,LOPENH_19,LOPENO_19,LSCS_19,LSCH_19,LSCO_19,LSTS_19,LSTH_19,LVJS_19,LVJH_19,LNT1S_19,LNT1H_19,LNT2S_19,LNT2H_19,LOBCS_19,LOBCH_19,LOBCO_19,PWDOPENS_19,PWDOPENH_19,DEFOPENS_19,TFWS_19,EWS_19,DEFOBCS_19,MI_19,LNT3S_19,LNT3H_19,GOPENS_20,GOPENH_20,GOPENO_20,GSCS_20,GSCH_20,GSCO_20,GSTS_20,GSTH_20,GVJS_20,GVJH_20,GNT1S_20,GNT1H_20,GNT1O_20,GNT2S_20,GNT2H_20,GNT2O_20,GNT3S_20,GNT3H_20,GOBCS_20,GOBCH_20,GOBCO_20,LOPENS_20,LOPENH_20,LOPENO_20,LSCS_20,LSCH_20,LSCO_20,LSTS_20,LSTH_20,LVJS_20,LVJH_20,LNT1S_20,LNT1H_20,LNT2S_20,LNT2H_20,LOBCS_20,LOBCH_20,LOBCO_20,PWDOPENS_20,PWDOPENH_20,DEFOPENS_20,TFWS_20,DEFROBCS_20,EWS_20,DEFRSCS_20,MI_20,LNT3S_20,LNT3H_20,GOPENS,GOPENH,GOPENO,GSCS,GSCH,GSCO,GSTS,GSTH,GSTO,GVJS,GVJH,GNT1S,GNT1H,GNT2S,GNT2H,GNT2O,GNT3S,GNT3H,GOBCS,GOBCH,GOBCO,LOPENS,LOPENH,LOPENO,LSCS,LSCH,LSCO,LSTS,LSTH,LVJS,LVJH,LNT1S,LNT1H,LNT2S,LNT2H,LOBCS,LOBCH,LOBCO,PWDOPENS,PWDOPENH,DEFOPENS,TFWS,DEFROBCS,EWS,DEFRSCS,DEFOBCS,MI,LNT3S,GOPENS_22,GOPENH_22,GOPENO_22,GSCS_22,GSCH_22,GSCO_22,GSTS_22,GSTH_22,GSTO_22,GVJS_22,GVJH_22,GVJO_22,GNT1S_22,GNT1H_22,GNT1O_22,GNT2S_22,GNT2H_22,GNT2O_22,GNT3S_22,GNT3H_22,GOBCS_22,GOBCH_22,GOBCO_22,LOPENS_22,LOPENH_22,LOPENO_22,LSCS_22,LSCH_22,LSCO_22,LSTS_22,LSTH_22,LVJS_22,LVJH_22,LNT1S_22,LNT1H_22,LNT2S_22,LNT2H_22,LOBCS_22,LOBCH_22,LOBCO_22,PWDOPENS_22,PWDOPENH_22,DEFOPENS_22,TFWS_22,DEFROBCS_22,EWS_22,PWDROBC_22,DEFRSCS_22,DEFOBCS_22,MI_22,LNT3S_22,GOPENS_23,GOPENH_23,GOPENO_23,GSCS_23,GSCH_23,GSCO_23,GSTS_23,GSTH_23,GVJS_23,GVJH_23,GNT1S_23,GNT1H_23,GNT2S_23,GNT2H_23,GNT2O_23,GNT3S_23,GNT3H_23,GOBCS_23,GOBCH_23,GOBCO_23,LOPENS_23,LOPENH_23,LOPENO_23,LSCS_23,LSCH_23,LSCO_23,LSTS_23,LSTH_23,LVJS_23,LVJH_23,LNT1S_23,LNT1H_23,LNT2S_23,LNT2H_23,LOBCS_23,LOBCH_23,LOBCO_23,PWDOPENS_23,PWDOPENH_23,DEFOPENS_23,TFWS_23
634,4613,"Suryodaya College of Engineering & Technology, Nagpur ",461324510,Computer Engineering ,2,Home,0,54438,0,0,84516,86865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80854,82312,0,40988,0,0,42850,0,0,0,0,0,0,0,0,0,0,48071,53988,0,0,0,42474,0,0,0,0,0,0,54132,0,0,69205,71182,0,85195,0,0,0,81131,0,0,0,0,0,0,0,58949,0,0,49929,0,0,66194,0,0,0,0,0,0,0,0,0,0,55771,0,0,0,0,63629,0,56038,0,0,0,0,0,46763,0,0,66076,0,0,48924,0,0,0,0,61095,0,0,0,0,0,0,61733,0,0,42575,0,0,64239,0,0,82052,0,0,0,0,0,0,0,52500,64777,0,0,0,53247,0,79605,0,0,0,0,0,66165,0,0,75476,0,0,107294,0,0,0,0,0,68657,0,0,81465,0,0,0,0,71844,0,0,60561,0,0,80977,0,0,87595,0,0,0,0,0,0,0,65864,0,0,0,107383,51953,0,119714,0,0,0,0,0,0,68463,0,0,89744,71182,0,112045,0,0,0,90522,0,81465,0,0,0,0,90285,0,0,61925,0,0,96393,0,0,87595,0,0,0,0,0,0,0,69053,64777,0,0,107383,57773
635,4613,"Suryodaya College of Engineering & Technology, Nagpur ",461329310,Electrical Engineering ,3,Home,0,73785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83908,0,0,86576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81878,0,0,82497,0,0,87505,85214,0,0,0,92816,0,0,0,0,0,0,78345,0,0,94282,81132,0,88901,98517,0,96946,0,0,0,0,0,0,0,0,0,0,84073,0,94055,0,0,0,0,0,0,0,96717,0,0,116465,0,0,115741,0,0,0,0,0,103300,0,0,0,0,0,0,0,111021,111358,0,95450,0,0,112243,0,0,112299,0,0,0,0,0,0,0,111188,0,0,0,0,0,0,0,0,0,0,0,0,0,95057,0,0,109214,0,0,115741,0,0,0,103300,0,0,0,0,0,0,111021,111358,0,95450,87782,0,112243,98517,0,112299,0,0,0,0,0,0,0,111188,0,0,84073,0,94055
636,4613,"Suryodaya College of Engineering & Technology, Nagpur ",461337210,Electronics and Telecommunication Engg ,3,Home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74983,38030,0,80331,82521,0,0,0,0,0,0,0,0,0,0,0,0,0,78452,84577,0,72643,61993,0,78982,0,0,0,0,0,0,0,0,0,0,77829,68016,0,0,0,0,0,46732,0,0,0,0,0,73572,0,0,93875,0,0,90088,0,0,0,0,0,0,0,0,0,0,0,85685,85937,0,49750,69181,0,92257,0,0,0,0,0,0,0,0,0,0,79130,86946,0,0,0,52729,0,0,0,0,0,0,0,89610,0,0,100854,100835,0,118420,0,0,0,0,0,108977,0,0,0,0,0,0,0,98285,0,0,81281,0,0,88469,0,0,0,0,0,0,0,0,0,0,87965,0,0,0,0,98975,0,0,0,0,0,0,0,0,90436,38030,0,92151,100835,0,118420,0,0,0,108977,0,0,0,0,0,0,79458,85937,0,107410,69181,0,83148,0,0,0,0,0,0,0,0,0,0,90283,86946,0,0,0,98975
637,4613,"Suryodaya College of Engineering & Technology, Nagpur ",461361210,Mechanical Engineering ,4,Home,0,81157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85240,86039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78346,0,0,95469,96754,0,92031,0,0,0,0,94642,0,0,0,0,0,0,97738,0,0,100351,0,0,0,0,0,0,0,0,0,0,0,0,0,97877,0,0,0,0,0,0,0,0,0,0,0,0,112210,0,0,116335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116869,119178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81175,0,0,0,0,0,0,0,0,109588,86039,0,116335,96754,0,92031,0,0,0,94642,0,0,0,0,0,0,90650,119178,0,100351,0,0,0,0,0,0,0,0,0,0,0,0,0,97877,0,0,0,0,81175
638,4649,"Bajaj nstitute of Technology, Wardha ",464919110,Civil Engineering ,1,Linguistic,0,60104,55310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48593,34729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31653,0,0,63417,0,0,0,62773,63389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58777,66076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34278,0,0,0,81572,0,0,0,85145,83586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68558,63368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55685,0,0,0,0,97080,0,0,90197,90975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94286,93892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74969,0,0,0,0,0,86434,0,0,101768,103024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89107,88840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97270
639,4649,"Bajaj nstitute of Technology, Wardha ",464924510,Computer Engineering ,2,Linguistic,0,32116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28629,0,0,80233,0,0,0,28210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18246,0,0,0,78458,0,0,0,29894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18866,0,0,0,0,98190,0,0,28694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13804,0,0,0,0,0,119014,0,0,26776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15544
640,4649,"Bajaj nstitute of Technology, Wardha ",464929310,Electrical Engineering ,3,Linguistic,0,55181,57107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43702,0,0,0,0,0,0,55290,29503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45585,43626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38394,0,0,0,67137,0,0,0,53843,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37115,0,0,0,0,0,0,0,49485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43542,45571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32322,0,0,0,0,0,99474,0,0,48948,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40076,45571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31240
641,4649,"Bajaj nstitute of Technology, Wardha ",464961210,Mechanical Engineering ,4,Linguistic,0,61107,30241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79023,74601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40343,0,0,70733,0,0,0,84460,59775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24132,0,0,0,60798,0,0,0,69032,70465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65185,61254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38543,0,0,0,0,67183,0,0,60162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64717,76653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46177,0,0,0,0,0,116145,0,0,104127,70465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65185,76653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68792
642,5003,"University nstitute of Chemical Technology, North Maharashtra University, Jalgaon ",500350310,Food Technology ,5,University,0,20582,0,0,24391,0,0,0,0,46719,0,0,0,0,0,0,0,0,42227,0,0,0,0,0,15542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14537,46793,41042,0,0,0,0,42282,0,0,83781,0,0,0,0,0,0,51428,0,0,0,0,0,0,0,47473,0,0,32695,0,0,75254,0,0,0,0,0,0,0,0,0,0,36125,0,0,0,0,7830,0,36671,0,0,0,0,0,47464,0,0,0,0,0,0,0,0,0,0,0,0,85605,0,0,0,0,52626,0,0,47934,0,0,0,0,0,0,0,0,0,0,0,0,0,58687,0,0,0,0,11221,0,66626,0,0,0,0,0,50622,0,0,78343,0,0,0,0,0,0,0,0,74404,0,0,0,0,0,0,0,86343,0,0,92227,0,0,0,0,0,0,0,0,0,0,0,0,0,101399,0,0,0,0,35549,0,92510,0,0,0,0,0,0,81981,0,0,83781,0,0,0,0,0,0,74404,0,85605,0,0,0,0,86498,0,0,94048,0,0,75254,0,0,0,0,0,0,0,0,0,0,116516,0,0,0,0,41019
643,5003,"University nstitute of Chemical Technology, North Maharashtra University, Jalgaon ",500350710,Chemical Engineering ,5,University,0,21196,0,0,41159,0,0,22308,0,0,0,0,38455,0,0,0,0,0,0,0,0,29417,0,0,30929,0,0,0,0,0,0,0,0,0,0,0,37393,0,34850,0,0,0,0,7832,55241,0,0,0,0,0,39672,0,0,62805,0,0,65061,0,43475,0,66357,0,0,58055,0,0,0,0,47013,0,0,83748,0,0,0,0,0,0,0,85590,0,0,0,0,0,0,0,0,0,30573,19032,0,78079,0,0,0,0,0,62031,0,0,87549,0,0,0,0,0,69902,0,0,0,0,0,0,0,0,85949,0,0,89379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43265,0,80940,0,0,0,0,0,95543,0,0,118926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118210,0,0,106102,0,0,0,0,0,0,0,0,0,0,0,0,0,113205,0,0,0,86702,37525,0,99866,0,0,0,0,0,0,95402,0,0,102064,0,0,65061,0,69902,0,66357,0,58055,0,0,0,0,102384,0,0,92186,0,0,0,0,0,0,0,85590,0,0,0,0,0,113205,0,0,0,86702,58830
644,5003,"University nstitute of Chemical Technology, North Maharashtra University, Jalgaon ",500350810,Plastic Technology ,5,University,0,29444,0,0,53894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30125,0,0,39443,0,0,0,0,0,0,0,0,0,0,0,0,0,45678,0,0,0,0,24965,87139,0,0,0,0,0,46840,0,0,0,0,0,0,0,0,0,0,50797,0,0,0,0,0,0,50742,0,0,63631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53381,0,0,0,0,0,0,0,80684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50742,0,0,63631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95371
645,5003,"University nstitute of Chemical Technology, North Maharashtra University, Jalgaon ",500351810,Oil Fats and Waxes Technology ,5,University,0,33191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34826,0,0,34718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25721,80071,0,0,0,0,0,63225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72853,0,0,66737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49343,0,0,0,0,0,0,0,80119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90832,0,99631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83658,0,0,0,0,0,0,80119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72853,0,0,92361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90832
646,5003,"University nstitute of Chemical Technology, North Maharashtra University, Jalgaon ",500352310,Paints Technology ,5,University,0,19036,0,0,40626,0,0,0,0,45117,0,0,0,0,0,0,0,0,0,0,0,19620,0,0,28571,0,0,0,0,0,29577,0,0,0,0,0,0,0,0,0,0,0,0,13360,79080,0,0,0,0,0,37241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41853,0,0,23625,0,0,0,0,0,27238,0,0,0,0,0,0,0,0,0,0,0,55432,23150,0,28522,0,0,0,0,0,50560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51169,0,0,61703,0,0,0,0,0,0,0,0,0,0,0,0,0,68579,0,0,0,0,13772,0,59146,0,0,0,0,0,77528,0,0,0,0,0,0,0,0,0,0,0,94618,0,0,0,0,0,0,0,82326,0,0,20396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40373,0,80099,0,0,0,0,0,0,99348,0,0,0,0,0,0,0,0,0,94618,0,0,0,0,0,0,102838,0,0,22204,0,0,0,0,0,27238,0,0,0,0,0,0,0,68579,0,0,0,55432,65382
647,5004,"Government College of Engineering, Jalgaon ",500419110,Civil Engineering ,1,Government,16822,0,0,20801,0,0,29687,0,17042,0,0,23367,0,0,0,0,0,0,0,0,19327,0,0,16470,0,0,23528,0,0,31417,0,27374,0,0,0,26917,0,18346,0,0,34076,0,0,12195,42232,0,0,0,0,23257,0,0,32676,0,0,57580,0,37496,0,39478,0,0,26744,0,0,34078,0,29532,0,0,29394,0,0,39630,0,0,72037,0,0,0,0,0,41364,0,31808,0,0,60764,0,69410,18529,0,25151,0,0,32417,0,38547,0,0,57498,0,0,70658,0,0,40002,0,45482,0,47974,0,0,62467,0,46250,0,0,42295,0,0,54759,0,0,59118,0,66655,0,44202,0,56668,0,68399,0,0,0,0,26590,36409,0,0,0,0,0,0,70465,0,0,99493,0,0,100841,0,0,79300,0,0,75663,0,0,77187,0,0,93957,0,80515,0,0,66811,0,0,110540,0,0,83570,0,82968,0,0,0,73728,0,103126,0,0,0,0,50111,88026,0,0,0,0,0,0,0,91581,0,0,116581,0,0,105352,0,97795,0,97080,0,97917,0,0,88719,0,107507,0,0,71023,0,0,111364,0,0,83670,0,82968,0,44202,0,93295,0,105564,0,0,60764,0,60084,94973
648,5004,"Government College of Engineering, Jalgaon ",500424510,Computer Engineering ,2,Government,8574,0,0,16210,0,0,26235,0,18967,0,0,10435,0,0,11651,0,0,10013,0,0,10291,0,0,8286,0,0,13994,0,0,25403,0,0,0,21410,0,10231,0,10158,0,0,50336,0,0,4990,17047,0,0,16187,0,9957,0,0,22285,0,0,43040,0,13846,0,16483,0,0,14379,0,0,14425,0,12183,0,0,11453,0,0,20328,0,0,38871,0,20700,0,17512,0,0,0,13605,0,0,58010,0,26069,8757,0,11171,0,0,0,0,12667,0,0,21849,0,0,37350,0,0,20658,0,15412,0,14944,0,0,15661,0,13696,0,0,12916,0,0,23477,0,0,24026,0,19257,0,18320,0,16281,0,13360,0,0,89363,0,31544,7301,32836,13514,0,0,0,0,14127,0,0,18550,0,0,70343,0,0,19679,0,0,18436,0,0,14684,0,0,22336,0,16821,0,0,15210,0,0,28056,0,0,70612,0,25650,0,0,0,26360,0,15914,0,0,112376,0,29571,10999,47716,17139,0,0,0,0,0,17322,0,0,19997,0,0,91125,0,19728,0,23218,0,15366,0,0,16352,0,17956,0,0,16574,0,0,35212,0,0,87813,0,32219,0,18320,0,26360,0,17734,0,0,90709,0,30861,12682
649,5004,"Government College of Engineering, Jalgaon ",500429310,Electrical Engineering ,3,Government,17794,0,0,26987,0,0,45801,0,27338,0,0,0,0,0,22485,0,0,0,0,0,19478,0,0,20887,0,0,24704,0,0,45006,0,28978,0,25857,0,0,0,21022,0,0,50661,0,0,12314,43472,35680,0,24749,0,25694,0,0,39581,0,0,74279,0,38598,0,26040,0,0,26883,0,0,0,0,29646,0,0,33269,0,0,41745,0,0,81547,0,0,0,53778,0,38939,0,38486,0,0,0,0,0,17163,0,30460,0,0,50823,0,39177,0,0,45552,0,0,69148,0,0,50679,0,53563,0,59417,0,0,47320,0,49266,0,0,44979,0,0,57729,0,0,70785,0,52115,0,65143,0,80010,0,51560,0,0,0,0,0,33387,0,48720,0,0,0,0,54264,0,0,72210,0,0,116818,0,0,56801,0,0,65516,0,0,76744,0,0,63603,0,64586,0,0,52510,0,0,55144,0,0,116503,0,82801,0,64333,0,73770,0,54542,0,0,0,0,0,38138,0,61263,0,0,0,0,72995,63331,0,0,83374,0,0,110358,0,62442,0,67443,0,91934,0,0,63603,0,67110,0,0,62506,0,0,62211,0,0,110236,0,82801,0,71189,0,89412,0,60590,0,0,0,0,0,45594
650,5004,"Government College of Engineering, Jalgaon ",500437210,Electronics and Telecommunication Engg ,3,Government,19866,0,0,34426,0,0,51911,0,30452,0,0,23830,0,0,31141,0,0,28798,0,0,21765,0,0,18416,0,0,35085,0,0,0,0,46994,0,0,0,31496,0,21084,0,0,0,0,15984,13220,54128,0,0,0,0,22217,0,0,38306,0,0,0,0,45350,0,29867,0,0,34737,0,0,27215,0,27862,0,0,19791,0,0,34400,0,0,0,0,77974,0,0,0,35963,0,23957,0,0,0,0,88142,14942,0,22527,0,0,0,0,26855,0,0,41401,0,0,74498,0,0,30722,0,47363,0,28742,0,0,38060,0,31566,0,0,24786,0,0,41057,0,0,0,0,54939,0,37162,0,86887,0,26847,0,0,0,0,82590,17036,0,29658,0,0,0,0,31369,0,0,47855,0,0,115424,0,0,53007,0,0,58158,0,0,37924,0,0,32604,0,35026,0,0,26322,0,0,43549,0,0,80357,0,0,0,42582,0,31545,0,64118,0,0,0,0,17742,36412,0,0,0,0,0,0,0,39778,0,0,47428,0,0,115424,0,65787,0,57682,0,48101,0,0,32442,0,41990,0,0,31548,0,0,41888,0,0,80357,0,77974,0,42582,0,31221,0,62739,0,0,0,0,11433,45471
651,5004,"Government College of Engineering, Jalgaon ",500446610,nstrumentation Engineering ,6,Government,32759,0,0,55797,0,0,0,0,37872,0,0,42806,0,0,40768,0,0,42783,0,0,40968,0,0,34282,0,0,62778,0,0,0,0,77426,0,0,0,42479,0,84385,0,0,0,0,69080,0,22301,0,0,0,0,48392,0,0,80355,0,0,0,0,0,0,84663,0,0,0,0,0,79364,0,62067,0,0,51166,0,0,75089,0,0,0,0,0,0,86980,0,0,0,71853,0,0,0,0,0,46053,0,66406,0,0,0,0,100499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78465,0,0,0,0,118070,0,0,121933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120141,0,0,0,0,119742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114604,0,0,0,0,0,90870,0,0,121933,0,0,0,0,0,0,84663,0,0,0,0,120141,0,62067,0,0,90870,0,0,75089,0,0,0,0,0,0,86980,0,0,0,71853,0,0,0,0,0,46053
652,5004,"Government College of Engineering, Jalgaon ",500461210,Mechanical Engineering ,4,Government,14056,0,0,24315,0,0,44510,0,19762,0,0,16625,0,0,15836,0,0,15040,0,0,15163,0,0,21143,0,0,32075,0,0,24833,0,0,0,34505,0,0,0,23889,0,0,0,0,0,7105,39342,0,0,43653,0,22278,0,0,33601,0,0,85376,0,27852,0,29475,0,0,30994,0,0,40263,0,24957,0,0,44829,0,0,60155,0,0,58534,0,17751,0,0,0,0,0,30513,0,0,0,0,0,0,0,86919,0,0,0,0,43745,0,0,60710,0,0,84793,0,0,55784,0,56818,0,46430,0,0,70612,0,53205,0,0,75896,0,0,76148,0,0,94542,0,94202,0,95816,0,29795,0,53321,0,0,0,0,0,62875,0,91044,0,0,0,0,61285,0,0,77574,0,0,118972,0,0,72579,0,0,76424,0,0,66536,0,0,86920,0,66796,0,0,93163,0,0,103653,0,0,0,0,106216,0,47727,0,71949,0,0,0,0,0,0,0,86112,0,82528,0,0,0,0,0,71709,0,0,91320,0,0,105198,0,92176,0,98748,0,75036,0,0,79411,0,72878,0,0,81215,0,0,107425,0,0,94542,0,91451,0,95816,0,71949,0,53321,0,0,0,0,0,86112
653,5103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule ",510319110,Civil Engineering ,1,Home,0,50893,46497,0,63735,84365,0,55104,0,0,0,0,58896,0,0,0,48484,0,0,0,0,53719,54822,0,37959,42122,0,60147,0,0,51512,0,64679,0,0,0,46107,0,52976,49130,0,0,0,28598,0,0,0,0,0,0,58395,63782,0,87102,0,0,76591,0,83168,0,67956,0,0,72838,85251,0,0,0,70201,70995,0,64293,59706,0,0,75476,0,75093,0,0,0,77376,0,0,0,83144,11707,0,0,0,30046,0,0,0,0,0,0,0,99209,70543,0,94488,0,0,0,0,0,87144,0,93444,0,95028,0,0,91335,0,86833,91827,0,91274,81338,0,91953,0,0,88826,0,0,0,0,0,0,0,0,0,0,0,0,49033,0,98185,0,0,0,0,0,99255,96725,0,117234,113663,0,112666,0,0,111452,114385,0,104112,0,0,109516,104295,0,0,0,108835,106520,0,100788,99373,0,104711,112398,0,0,0,0,0,0,0,0,0,106774,106517,0,79060,0,72674,0,115717,0,0,0,0,0,0,86913,97334,0,91847,113663,0,112666,0,103965,0,90791,0,91479,104295,0,91335,0,101270,90807,0,90747,105788,0,104711,112398,0,88826,0,0,0,77376,0,0,0,106774,106517,0,79060,0,97689
654,5103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule ",510324510,Computer Engineering ,2,Home,0,39730,0,0,84688,0,0,85379,0,50195,0,0,47539,0,0,39875,84593,0,0,0,0,42901,44758,0,38456,0,0,86632,37580,0,61323,0,0,0,0,0,39092,0,39489,23257,0,0,80956,20773,86135,0,0,0,0,0,46575,43637,0,72258,88493,0,70064,0,65551,0,47280,47397,0,48861,60943,0,60916,0,50586,51651,0,35055,0,0,80672,81002,0,0,0,67029,0,0,0,64614,0,46498,0,0,85673,52646,26929,0,83047,0,0,0,48971,0,43363,0,0,60030,71758,0,80518,97863,0,50858,0,51041,0,56857,60644,0,47183,0,48005,0,0,41249,0,0,57938,62085,0,68984,0,58200,0,0,0,55456,0,44122,0,0,0,97386,26075,0,80556,0,0,0,0,0,42111,0,0,65217,70764,0,92078,74288,0,52610,0,0,44802,50211,0,53140,0,0,110572,0,44894,0,0,38226,0,0,62782,0,0,109457,0,45027,0,0,0,49673,0,40397,0,0,122109,69717,28746,73510,67517,0,0,0,0,0,0,38653,43637,0,73338,89065,0,104641,0,59343,0,46423,0,57666,60943,0,109047,0,46240,51651,0,41007,0,0,61225,81002,0,109457,0,46668,0,0,0,49095,0,39017,0,0,122109,105672,32860
